CO2,VOC,RH,TEM,PM25,TIME
508,0,59.4,23.9,20,1640705995
510,0,59.4,23.9,21,1640706046
505,0,59.3,24.0,20,1640706097
511,0,59.3,23.9,20,1640706148
495,0,59.3,23.9,20,1640706201
509,0,59.2,23.9,20,1640706252
507,0,59.2,24.0,21,1640706305
506,0,59.2,24.0,20,1640706356
506,0,59.2,24.0,20,1640706407
506,0,59.2,23.9,21,1640706458
506,0,59.1,24.0,20,1640706512
507,0,59.1,24.0,19,1640706563
506,0,59.1,24.0,20,1640706614
505,0,59.1,24.0,20,1640706715
508,0,59.1,24.0,21,1640706766
504,0,59.2,24.0,20,1640706817
508,0,59.1,24.0,20,1640706868
509,0,59.1,24.0,20,1640706921
508,0,59.1,24.0,20,1640706972
511,0,59.1,24.0,20,1640707023
503,0,59.1,24.0,20,1640707074
506,0,59.1,24.0,20,1640707125
513,0,59.1,24.0,20,1640707178
517,0,59.1,23.9,20,1640707229
513,0,59.1,24.0,20,1640707283
514,0,59.1,24.0,21,1640707334
513,0,59.1,23.9,21,1640707387
524,0,59.2,23.9,21,1640707438
529,0,59.2,24.0,21,1640707489
525,0,59.2,23.9,21,1640707540
523,0,59.2,24.0,21,1640707591
523,0,59.2,24.0,20,1640707642
520,0,59.2,24.0,20,1640707693
526,0,59.2,24.0,20,1640707746
516,0,59.2,24.0,19,1640707797
521,0,59.2,24.0,20,1640707899
516,0,59.2,24.0,20,1640707950
513,0,59.2,24.0,21,1640708003
502,0,59.4,24.0,20,1640708107
515,0,59.5,24.0,20,1640708158
513,0,59.4,24.0,20,1640708260
511,0,59.4,24.0,20,1640708311
505,0,59.4,23.9,20,1640708364
509,0,59.3,24.0,20,1640708415
511,0,59.3,24.0,20,1640708471
509,0,59.3,24.0,20,1640708524
511,0,59.3,23.9,21,1640708575
509,0,59.3,23.9,20,1640708626
506,0,59.3,24.0,20,1640708728
509,0,59.2,24.0,21,1640708782
507,0,59.3,24.0,20,1640708835
516,0,59.3,24.0,21,1640708886
513,0,59.3,24.0,20,1640708937
518,0,59.3,24.0,21,1640708990
518,0,59.3,24.0,20,1640709041
525,0,59.3,24.0,21,1640709092
520,0,59.3,23.9,20,1640709195
514,0,59.3,24.0,20,1640709246
508,0,59.3,24.0,22,1640709296
512,0,59.3,24.0,21,1640709398
505,0,59.3,24.0,21,1640709449
506,0,59.3,23.9,22,1640709500
506,0,59.3,23.9,21,1640709551
512,0,59.3,24.0,20,1640709601
510,0,59.3,23.9,21,1640709652
514,0,59.3,23.9,22,1640709706
511,0,59.3,24.0,21,1640709760
510,0,59.3,24.0,21,1640709862
511,0,59.3,23.9,20,1640709916
508,0,59.4,24.0,20,1640709967
511,0,59.4,24.0,21,1640710018
511,0,59.4,24.0,20,1640710069
510,0,59.4,23.9,20,1640710120
514,0,59.4,23.9,20,1640710171
509,0,59.4,23.9,21,1640710222
513,0,59.4,24.0,21,1640710324
518,0,59.4,23.9,20,1640710375
507,0,59.4,23.9,21,1640710477
509,0,59.5,24.0,20,1640710527
511,0,59.5,24.0,21,1640710578
500,0,59.5,24.0,20,1640710680
504,0,59.5,23.9,20,1640710731
508,0,59.5,24.0,20,1640710884
498,0,59.5,24.0,20,1640710934
497,0,59.6,24.0,20,1640710985
494,0,59.6,24.0,20,1640711039
494,0,59.6,24.0,20,1640711090
487,0,59.7,24.0,21,1640711141
500,0,59.7,23.9,21,1640711192
493,0,59.7,23.9,21,1640711242
477,0,59.7,24.0,21,1640711293
476,0,59.7,24.0,20,1640711395
481,0,59.7,23.9,20,1640711446
475,0,59.7,24.0,21,1640711497
470,0,59.7,24.0,20,1640711548
472,0,59.6,24.0,21,1640711599
473,0,59.8,23.9,20,1640711701
485,0,59.7,24.0,20,1640711752
484,0,59.8,24.0,21,1640711803
474,0,59.8,23.9,21,1640711854
473,0,59.8,23.9,20,1640711906
476,0,59.8,24.0,20,1640711958
470,0,59.7,23.9,20,1640712009
485,0,59.7,24.0,20,1640712060
489,0,59.7,23.9,21,1640712111
493,0,59.8,23.9,21,1640712162
496,0,59.8,23.9,21,1640712213
494,0,59.8,23.9,21,1640712319
489,0,59.9,23.9,21,1640712420
501,0,59.9,23.9,20,1640712471
487,0,59.9,23.9,21,1640712522
486,0,59.9,23.9,21,1640712573
490,0,59.9,23.9,21,1640712624
493,0,59.8,23.9,22,1640712675
485,0,59.8,23.9,21,1640712726
485,0,59.8,23.9,20,1640712779
489,0,59.8,23.9,20,1640712830
490,0,59.8,23.9,22,1640712883
489,0,59.8,23.9,20,1640712934
490,0,59.8,23.9,21,1640712985
485,0,59.8,23.9,21,1640713035
494,0,59.8,23.9,21,1640713086
487,0,59.8,23.9,21,1640713137
490,0,59.8,24.0,22,1640713188
488,0,59.7,23.9,21,1640713239
492,0,59.7,23.9,21,1640713290
487,0,59.7,24.0,21,1640713341
487,0,59.7,24.0,21,1640713392
481,0,59.7,24.0,21,1640713443
488,0,59.7,24.0,21,1640713494
490,0,59.7,23.9,21,1640713545
489,0,59.7,24.0,22,1640713599
487,0,59.7,24.0,21,1640713650
497,0,59.7,23.9,22,1640713701
496,0,59.7,23.9,22,1640713754
481,0,59.8,23.9,21,1640713805
491,0,59.8,23.9,22,1640713856
492,0,59.8,23.9,21,1640713910
484,0,59.8,23.9,21,1640713961
487,0,59.8,23.9,21,1640714014
489,0,59.8,23.9,21,1640714065
487,0,59.8,23.9,21,1640714116
488,0,59.8,23.9,21,1640714218
479,0,59.8,23.9,21,1640714268
479,0,59.8,23.9,22,1640714319
492,0,59.7,23.9,22,1640714370
489,0,59.7,23.9,22,1640714423
484,0,59.7,23.9,23,1640714473
490,0,59.7,24.0,22,1640714524
484,0,59.7,23.9,22,1640714575
485,0,59.7,23.9,22,1640714626
484,0,59.7,23.9,21,1640714677
486,0,59.7,23.9,22,1640714779
485,0,59.7,23.9,22,1640714830
483,0,59.7,23.9,22,1640714881
480,0,59.7,24.0,23,1640714931
490,0,59.6,23.9,22,1640714982
484,0,59.7,24.0,22,1640715033
484,0,59.7,24.0,22,1640715086
480,0,59.7,24.0,23,1640715188
487,0,59.7,23.9,21,1640715244
481,0,59.7,24.0,23,1640715295
488,0,59.7,24.0,22,1640715349
481,0,59.7,23.9,23,1640715451
478,0,59.7,23.9,22,1640715502
481,0,59.6,23.9,22,1640715552
482,0,59.7,24.0,22,1640715603
481,0,59.7,23.9,23,1640715655
482,0,59.7,24.0,22,1640715705
488,0,59.6,24.0,22,1640715756
484,0,59.7,24.0,22,1640715807
481,0,59.7,23.9,22,1640715861
487,0,59.6,23.9,22,1640715914
479,0,59.7,23.9,23,1640715965
485,0,59.7,24.0,22,1640716016
485,0,59.7,23.9,22,1640716117
480,0,59.7,24.0,23,1640716168
485,0,59.7,23.9,23,1640716219
475,0,59.7,23.9,22,1640716270
477,0,59.7,23.9,22,1640716321
481,0,59.7,24.0,22,1640716372
479,0,59.7,24.0,23,1640716423
477,0,59.7,24.0,22,1640716474
470,0,59.7,23.9,22,1640716525
471,0,59.7,23.9,22,1640716576
468,0,59.7,23.9,22,1640716626
468,0,59.7,23.9,23,1640716728
462,0,59.7,23.9,23,1640716830
466,0,59.7,23.9,23,1640716881
465,0,59.7,23.9,22,1640716932
468,0,59.7,23.9,23,1640716983
466,0,59.7,23.9,24,1640717034
477,0,59.6,23.9,23,1640717139
470,0,59.6,23.9,24,1640717192
469,0,59.6,23.9,24,1640717243
470,0,59.6,23.9,24,1640717294
472,0,59.6,23.9,24,1640717345
470,0,59.6,23.9,23,1640717446
474,0,59.6,23.9,24,1640717500
477,0,59.6,23.9,24,1640717551
477,0,59.6,23.9,23,1640717603
477,0,59.6,23.9,24,1640717655
482,0,59.5,23.9,23,1640717706
480,0,59.6,23.9,24,1640717757
471,0,59.5,23.9,25,1640717808
480,0,59.6,23.9,25,1640717859
477,0,59.6,23.9,24,1640717910
485,0,59.6,23.9,24,1640717963
488,0,59.6,23.9,24,1640718014
491,0,59.5,24.0,24,1640718068
492,0,59.5,23.9,24,1640718119
477,0,59.5,23.9,25,1640718170
492,0,59.5,23.9,25,1640718221
488,0,59.5,23.9,24,1640718325
479,0,59.5,23.9,24,1640718376
480,0,59.5,23.9,24,1640718427
477,0,59.5,23.9,25,1640718528
485,0,59.5,23.9,24,1640718579
485,0,59.5,23.9,24,1640718632
485,0,59.5,23.9,24,1640718683
485,0,59.5,23.9,25,1640718785
476,0,59.5,23.9,24,1640718838
483,0,59.4,23.9,24,1640718889
482,0,59.4,23.9,25,1640718940
486,0,59.4,23.9,25,1640718991
483,0,59.4,23.9,24,1640719042
494,0,59.4,23.9,24,1640719143
481,0,59.4,23.9,25,1640719195
486,0,59.4,23.9,25,1640719246
490,0,59.4,23.9,25,1640719299
481,0,59.4,23.9,23,1640719350
483,0,59.4,23.9,25,1640719400
485,0,59.4,23.9,25,1640719451
484,0,59.4,23.9,24,1640719504
480,0,59.4,23.9,24,1640719555
471,0,59.4,23.9,24,1640719606
472,0,59.3,23.9,24,1640719657
472,0,59.3,23.9,25,1640719708
475,0,59.3,23.9,25,1640719759
468,0,59.3,23.9,23,1640719810
465,0,59.3,23.9,23,1640719861
464,0,59.3,23.9,24,1640719962
468,0,59.3,23.9,25,1640720013
474,0,59.3,23.9,24,1640720064
471,0,59.4,23.9,24,1640720115
471,0,59.4,23.9,24,1640720166
473,0,59.3,23.9,25,1640720269
468,0,59.3,23.9,25,1640720371
481,0,59.3,23.9,25,1640720422
479,0,59.3,23.9,25,1640720475
476,0,59.3,23.9,24,1640720526
461,0,59.3,23.9,25,1640720628
477,0,59.3,23.9,25,1640720679
474,0,59.3,23.9,25,1640720781
472,0,59.3,23.9,24,1640720832
474,0,59.3,23.9,25,1640720883
481,0,59.3,23.9,24,1640720935
474,0,59.3,23.9,24,1640720986
471,0,59.3,23.9,24,1640721037
467,0,59.3,23.9,24,1640721088
473,0,59.3,23.9,23,1640721139
472,0,59.4,23.9,23,1640721190
470,0,59.4,23.9,24,1640721241
462,0,59.4,23.9,24,1640721297
464,0,59.5,23.9,24,1640721350
463,0,59.5,23.9,24,1640721402
467,0,59.5,23.9,25,1640721452
467,0,59.5,23.9,24,1640721503
470,0,59.5,23.9,24,1640721554
466,0,59.5,23.9,24,1640721605
466,0,59.4,23.9,24,1640721656
467,0,59.4,23.9,24,1640721707
471,0,59.4,23.9,25,1640721758
462,0,59.4,23.9,23,1640721809
473,0,59.3,23.9,24,1640721911
467,0,59.4,23.9,24,1640721961
461,0,59.3,23.9,24,1640722012
464,0,59.3,23.9,25,1640722063
465,0,59.3,23.9,25,1640722117
470,0,59.3,23.9,24,1640722168
465,0,59.3,23.9,25,1640722270
469,0,59.3,23.9,24,1640722320
467,0,59.3,23.9,24,1640722371
467,0,59.2,23.9,25,1640722473
467,0,59.2,23.9,25,1640722527
465,0,59.2,23.9,24,1640722577
462,0,59.2,23.9,24,1640722628
464,0,59.2,23.9,24,1640722680
466,0,59.2,23.9,25,1640722731
475,0,59.2,23.9,25,1640722782
459,0,59.2,23.9,25,1640722832
462,0,59.2,23.9,25,1640722886
459,0,59.2,23.9,25,1640722937
461,0,59.2,23.9,25,1640722988
455,0,59.2,23.9,25,1640723039
462,0,59.2,23.9,25,1640723145
453,0,59.2,23.9,26,1640723196
462,0,59.3,23.9,25,1640723246
459,0,59.4,23.9,25,1640723298
458,0,59.4,23.9,24,1640723351
454,0,59.5,23.9,25,1640723402
457,0,59.4,23.9,24,1640723455
453,0,59.4,23.9,25,1640723506
456,0,59.4,23.9,25,1640723557
452,0,59.4,23.9,24,1640723608
451,0,59.3,23.9,25,1640723710
454,0,59.3,23.9,24,1640723761
452,0,59.3,23.9,24,1640723812
450,0,59.3,23.9,24,1640723865
455,0,59.3,23.9,25,1640723919
451,0,59.3,23.9,25,1640723970
443,0,59.3,23.9,25,1640724020
449,0,59.3,23.9,24,1640724071
444,0,59.3,23.9,25,1640724125
446,0,59.3,23.9,25,1640724176
443,0,59.3,23.9,27,1640724227
445,0,59.2,23.9,26,1640724278
440,0,59.2,23.9,25,1640724329
444,0,59.2,23.9,24,1640724380
450,0,59.2,23.9,25,1640724430
444,0,59.2,23.9,25,1640724481
442,0,59.2,23.9,25,1640724583
442,0,59.2,23.9,26,1640724634
440,0,59.2,23.9,25,1640724736
446,0,59.2,23.9,26,1640724787
444,0,59.2,23.9,26,1640724888
438,0,59.2,23.9,25,1640724990
441,0,59.2,23.9,25,1640725041
442,0,59.1,23.9,26,1640725095
438,0,59.1,23.9,25,1640725146
438,0,59.1,23.9,25,1640725197
438,0,59.0,23.9,25,1640725247
441,0,59.1,23.9,25,1640725298
433,0,59.0,23.9,25,1640725349
438,0,59.0,23.9,25,1640725400
434,0,59.0,23.9,26,1640725451
438,0,59.0,23.9,25,1640725502
427,0,58.9,23.9,26,1640725604
432,0,58.9,23.9,26,1640725654
432,0,58.9,23.9,25,1640725705
439,0,58.9,23.9,25,1640725756
437,0,58.9,23.9,25,1640725808
438,0,58.9,23.9,25,1640725859
438,0,58.9,23.9,25,1640725910
452,0,58.9,23.9,26,1640726011
466,0,59.0,23.9,26,1640726164
472,0,59.0,23.9,26,1640726215
455,0,59.0,23.8,26,1640726317
439,0,59.0,23.8,26,1640726369
446,0,58.9,23.9,26,1640726420
442,0,58.9,23.9,25,1640726473
439,0,58.9,23.9,25,1640726524
438,0,58.9,23.9,26,1640726575
445,0,58.8,23.9,26,1640726626
439,0,58.8,23.9,26,1640726677
449,0,58.7,23.9,26,1640726745
441,0,58.7,23.9,26,1640726796
442,0,58.7,23.9,27,1640726898
438,0,58.7,23.9,26,1640727011
434,0,58.6,23.9,26,1640727062
431,0,58.6,23.9,26,1640727113
436,0,58.6,23.9,26,1640727164
433,0,58.6,23.9,26,1640727217
426,0,58.6,23.9,26,1640727270
433,0,58.6,23.9,26,1640727321
437,0,58.6,23.9,25,1640727375
437,0,58.6,23.9,26,1640727477
441,0,58.6,23.9,26,1640727530
456,0,58.6,23.9,25,1640727632
469,0,58.6,23.9,25,1640727683
465,0,58.6,23.9,25,1640727740
471,0,58.6,23.9,25,1640727791
468,0,58.6,23.9,25,1640727842
469,0,58.6,23.9,25,1640727895
469,0,58.6,23.9,24,1640727946
458,0,58.6,23.9,25,1640728048
470,0,58.5,23.9,25,1640728098
457,0,58.5,23.9,25,1640728149
462,0,58.5,23.9,25,1640728203
457,0,58.6,23.9,24,1640728262
453,0,58.6,23.9,24,1640728313
465,0,58.6,23.9,25,1640728370
470,0,58.6,23.9,25,1640728421
470,0,58.6,23.9,24,1640728472
468,0,58.6,23.9,24,1640728523
463,0,58.6,23.9,24,1640728574
459,0,58.6,23.9,24,1640728627
457,0,58.5,23.9,25,1640728678
450,0,58.5,23.9,25,1640728729
450,0,58.6,23.9,23,1640728780
470,0,58.5,23.9,25,1640728881
458,0,58.5,23.9,25,1640728983
458,0,58.5,23.9,24,1640729034
458,0,58.5,23.9,25,1640729088
462,0,58.5,23.9,23,1640729138
459,0,58.5,23.9,24,1640729189
468,0,58.5,23.9,23,1640729240
466,0,58.5,23.9,24,1640729291
473,0,58.5,23.9,24,1640729393
460,0,58.5,23.9,24,1640729444
463,0,58.5,23.9,24,1640729495
469,0,58.5,23.9,24,1640729546
460,0,58.6,23.9,24,1640729596
466,0,58.5,23.9,24,1640729649
468,0,58.5,23.9,24,1640729700
464,0,58.5,23.9,24,1640729751
471,0,58.5,23.9,24,1640729802
471,0,58.5,23.9,24,1640729853
470,0,58.5,23.9,24,1640729955
473,0,58.5,23.8,23,1640730008
472,0,58.5,23.9,23,1640730059
478,0,58.6,23.9,24,1640730109
498,0,58.6,23.9,25,1640730160
503,0,58.6,23.9,25,1640730211
502,0,58.6,23.9,24,1640730262
510,0,58.6,23.9,24,1640730316
499,0,58.6,23.9,24,1640730367
488,0,58.6,23.9,24,1640730418
498,0,58.6,23.9,23,1640730469
494,0,58.6,23.9,24,1640730520
505,0,58.7,23.9,25,1640730571
502,0,58.7,23.9,25,1640730622
494,0,58.8,23.8,25,1640730723
501,0,58.9,23.8,25,1640730774
499,0,58.9,23.8,24,1640730825
499,0,58.9,23.8,24,1640730876
507,0,59.0,23.8,25,1640730927
505,0,59.0,23.8,24,1640730978
505,0,59.0,23.8,25,1640731029
508,0,59.1,23.8,24,1640731079
507,0,59.1,23.8,25,1640731130
514,0,59.1,23.8,25,1640731181
517,0,59.2,23.8,25,1640731232
517,0,59.2,23.8,24,1640731283
519,0,59.3,23.8,24,1640731385
515,0,59.3,23.8,23,1640731435
516,0,59.3,23.8,24,1640731486
522,0,59.3,23.8,24,1640731540
528,0,59.3,23.8,24,1640731591
528,0,59.4,23.8,24,1640731642
534,0,59.4,23.8,23,1640731693
525,0,59.4,23.8,23,1640731744
517,0,59.5,23.8,24,1640731800
524,0,59.5,23.8,23,1640731851
519,0,59.5,23.8,23,1640732004
527,0,59.5,23.8,23,1640732058
533,0,59.5,23.8,23,1640732109
534,0,59.5,23.8,24,1640732160
535,0,59.5,23.8,23,1640732211
536,0,59.5,23.8,23,1640732262
548,0,59.5,23.8,23,1640732313
543,0,59.5,23.8,23,1640732364
542,0,59.4,23.8,23,1640732414
550,0,59.5,23.8,23,1640732465
555,0,59.5,23.8,24,1640732516
566,0,59.6,23.9,23,1640732567
574,0,59.6,23.9,23,1640732618
579,0,59.7,23.9,23,1640732669
570,0,59.6,23.9,23,1640732771
569,0,59.6,23.9,24,1640732822
560,0,59.6,23.9,22,1640732873
565,0,59.5,23.9,21,1640733026
565,0,59.5,23.9,22,1640733080
563,0,59.5,23.9,23,1640733131
559,0,59.5,23.9,22,1640733182
570,0,59.5,23.9,23,1640733233
562,0,59.5,23.9,22,1640733284
568,0,59.5,23.9,22,1640733338
568,0,59.6,23.9,22,1640733389
579,0,59.6,24.0,23,1640733440
571,0,59.7,23.9,22,1640733491
573,0,59.8,23.9,23,1640733542
577,0,59.8,23.9,22,1640733593
567,0,59.9,23.9,22,1640733643
576,0,60.9,23.9,23,1640733847
576,0,61.1,23.9,22,1640733898
580,0,61.2,23.9,23,1640733949
590,0,61.2,23.9,22,1640734000
575,0,61.1,23.9,23,1640734053
587,0,61.1,23.9,22,1640734104
586,0,61.1,23.9,23,1640734156
594,0,61.1,23.9,23,1640734207
590,0,61.1,23.9,23,1640734258
602,0,61.1,23.9,22,1640734309
598,0,61.2,23.9,23,1640734361
584,0,61.2,23.9,22,1640734412
594,0,61.2,23.9,23,1640734463
600,0,61.2,23.9,22,1640734514
634,0,61.6,23.9,23,1640734565
692,0,61.9,23.9,23,1640734616
692,0,62.1,23.9,24,1640734717
654,0,62.2,23.9,24,1640734768
657,0,62.3,23.9,23,1640734819
662,0,62.4,23.8,23,1640734870
655,0,62.4,23.8,24,1640734921
653,0,62.5,23.8,24,1640734973
638,0,62.4,23.8,24,1640735028
642,0,62.3,23.8,23,1640735079
646,0,62.5,23.8,24,1640735129
662,0,62.7,23.8,24,1640735180
656,0,62.8,23.8,24,1640735231
656,0,63.1,23.8,23,1640735282
655,0,63.1,23.8,24,1640735333
654,0,63.1,23.8,24,1640735384
652,0,63.1,23.8,25,1640735435
649,0,63.1,23.8,24,1640735486
660,0,63.3,23.8,23,1640735537
673,0,63.4,23.8,23,1640735639
682,0,63.5,23.8,24,1640735695
672,0,63.4,23.8,24,1640735750
670,0,63.3,23.8,24,1640735802
675,0,63.4,23.8,25,1640735856
672,0,63.5,23.8,25,1640735907
670,0,63.5,23.8,24,1640735957
665,0,63.5,23.8,24,1640736008
684,0,63.6,23.8,24,1640736059
691,0,63.6,23.8,24,1640736161
702,0,64.0,23.8,25,1640736263
718,0,64.1,23.7,25,1640736314
710,0,63.9,23.7,24,1640736365
710,0,63.9,23.8,25,1640736424
689,0,63.8,23.7,25,1640736475
702,0,63.8,23.8,24,1640736526
664,0,63.5,23.8,25,1640736631
668,0,63.4,23.8,25,1640736682
676,0,63.4,23.8,24,1640736733
686,0,63.3,23.8,24,1640736784
679,0,63.3,23.8,25,1640736835
687,0,63.2,23.9,24,1640736886
689,0,63.2,23.9,25,1640736938
693,0,63.1,23.9,25,1640736989
698,0,63.0,23.9,25,1640737041
698,0,62.9,23.9,24,1640737092
687,0,62.9,23.9,25,1640737142
685,0,62.9,23.9,25,1640737193
694,0,62.8,24.0,25,1640737244
687,0,62.8,24.0,24,1640737295
699,0,62.8,24.0,25,1640737346
696,0,62.7,24.0,25,1640737397
683,0,62.7,24.0,24,1640737448
697,0,62.7,23.9,24,1640737502
683,0,63.5,24.0,26,1640737603
672,0,63.9,23.9,25,1640737657
666,0,64.0,24.0,25,1640737708
664,0,64.1,23.9,26,1640737759
664,0,64.3,23.9,25,1640737809
667,0,64.6,23.9,25,1640737860
669,0,64.6,23.9,25,1640737912
659,0,64.8,23.8,25,1640737963
650,0,64.8,23.8,25,1640738021
660,0,64.8,23.8,24,1640738072
663,0,64.8,23.7,24,1640738174
650,0,64.9,23.7,24,1640738225
643,0,64.7,23.7,23,1640738327
643,0,64.6,23.7,23,1640738377
637,0,64.6,23.7,25,1640738428
642,0,64.5,23.7,24,1640738479
640,0,64.4,23.7,23,1640738534
638,0,64.4,23.7,24,1640738584
653,0,64.4,23.7,24,1640738639
655,0,64.3,23.7,24,1640738689
663,0,64.3,23.7,24,1640738740
675,0,64.3,23.7,25,1640738791
682,0,64.2,23.8,24,1640738842
686,0,64.2,23.8,22,1640738893
692,0,64.2,23.8,23,1640738944
680,0,64.0,23.8,24,1640739045
686,0,63.9,23.9,23,1640739097
758,0,64.2,23.8,24,1640739249
771,0,64.3,23.9,23,1640739300
761,0,64.2,23.9,24,1640739351
753,0,64.2,23.8,24,1640739453
745,0,64.5,23.9,24,1640739504
728,0,64.5,23.9,24,1640739555
729,0,64.7,23.8,24,1640739605
723,0,64.6,23.9,24,1640739656
726,0,64.5,23.8,24,1640739707
724,0,64.5,23.8,24,1640739758
716,0,64.6,23.8,24,1640739860
715,0,64.6,23.8,24,1640739911
703,0,64.7,23.8,23,1640739962
703,0,64.5,23.8,24,1640740015
720,0,64.5,23.8,23,1640740117
734,2,64.5,23.8,23,1640740168
722,2,64.4,23.8,23,1640740219
724,2,64.4,23.8,23,1640740270
735,1,64.4,23.8,22,1640740326
740,1,64.4,23.8,23,1640740378
734,0,64.4,23.8,22,1640740489
737,0,64.4,23.8,23,1640740539
764,0,64.3,23.8,23,1640740593
742,0,64.2,23.8,22,1640740644
750,0,64.2,23.8,23,1640740695
736,0,64.1,23.8,23,1640740748
723,0,64.0,23.8,23,1640740800
731,0,64.0,23.8,23,1640740850
721,0,63.8,23.8,23,1640741003
712,0,63.8,23.8,23,1640741054
706,0,63.7,23.8,23,1640741105
715,0,63.8,23.8,23,1640741156
744,0,64.0,23.8,21,1640741207
759,0,64.0,23.8,23,1640741260
770,0,64.1,23.8,22,1640741311
771,0,64.1,23.8,22,1640741362
759,0,64.1,23.8,21,1640741413
763,0,64.0,23.9,22,1640741464
722,0,63.7,23.9,21,1640741567
730,0,63.7,23.9,21,1640741618
747,0,63.7,23.9,21,1640741669
762,0,63.7,23.9,22,1640741720
791,0,63.9,23.9,21,1640741824
788,0,63.8,23.9,20,1640741875
774,0,63.7,23.9,21,1640741928
769,0,63.7,23.9,20,1640741979
760,0,63.6,24.0,20,1640742032
755,0,63.5,24.0,20,1640742083
760,0,63.5,24.0,20,1640742185
763,0,63.6,24.0,20,1640742236
774,0,63.5,24.0,21,1640742288
769,0,63.5,24.1,20,1640742389
757,0,63.4,24.1,20,1640742440
766,0,63.4,24.1,20,1640742491
774,0,63.4,24.1,20,1640742600
754,0,63.4,24.1,20,1640742651
762,0,63.4,24.1,20,1640742701
766,0,63.4,24.2,20,1640742752
776,0,63.4,24.2,20,1640742803
788,0,63.4,24.1,20,1640742854
785,0,63.4,24.1,19,1640742905
784,0,63.4,24.2,20,1640742956
774,0,63.4,24.2,20,1640743007
765,0,63.4,24.2,19,1640743109
752,0,63.4,24.2,19,1640743160
740,0,63.5,24.2,20,1640743264
767,0,63.5,24.2,20,1640743317
776,0,63.6,24.1,20,1640743368
797,0,63.7,24.1,19,1640743418
788,0,63.7,24.1,20,1640743469
825,0,63.7,24.2,20,1640743520
801,0,63.8,24.1,20,1640743573
804,0,63.9,24.1,20,1640743675
792,0,64.0,24.1,19,1640743731
792,0,63.9,24.1,20,1640743782
785,0,63.8,24.1,19,1640743832
810,0,63.7,24.1,19,1640743934
805,0,63.8,24.1,19,1640743985
823,0,63.8,24.1,19,1640744036
843,0,63.9,24.1,20,1640744087
851,0,64.0,24.0,19,1640744138
856,0,64.0,24.1,19,1640744189
839,0,64.0,24.1,19,1640744291
835,0,64.0,24.1,19,1640744341
792,0,64.1,24.1,19,1640744443
804,0,64.1,24.1,18,1640744494
807,0,64.1,24.1,19,1640744545
806,0,64.1,24.1,20,1640744599
808,0,64.2,24.1,19,1640744650
810,0,64.2,24.1,19,1640744701
810,0,64.3,24.1,19,1640744752
812,0,64.2,24.1,19,1640744805
811,0,64.2,24.1,19,1640744856
801,0,64.2,24.1,20,1640744907
807,0,64.0,24.2,19,1640744958
784,0,63.9,24.1,19,1640745009
771,0,64.0,24.2,19,1640745060
755,0,64.0,24.2,19,1640745162
755,0,64.0,24.2,19,1640745213
779,0,64.1,24.2,20,1640745317
818,0,64.1,24.2,19,1640745368
809,0,64.1,24.2,19,1640745419
788,0,64.1,24.1,20,1640745472
787,0,64.1,24.1,19,1640745523
795,0,64.1,24.1,19,1640745574
785,0,64.1,24.1,19,1640745625
772,0,64.0,24.1,20,1640745676
746,0,64.0,24.2,20,1640745777
753,0,64.0,24.1,19,1640745828
761,0,64.0,24.2,19,1640745885
771,0,64.0,24.1,19,1640745936
765,0,64.0,24.1,19,1640745996
755,0,64.0,24.1,20,1640746047
733,0,63.9,24.1,20,1640746251
728,0,63.9,24.1,19,1640746303
719,0,63.9,24.1,20,1640746354
725,0,63.9,24.1,20,1640746405
736,0,63.9,24.1,19,1640746456
720,0,63.9,24.1,19,1640746510
711,0,63.8,24.2,20,1640746563
679,0,63.8,24.2,21,1640746665
688,0,63.8,24.2,20,1640746716
678,0,63.7,24.2,21,1640746769
667,0,63.6,24.2,21,1640746820
665,0,63.6,24.2,21,1640746871
670,0,63.6,24.2,20,1640746922
648,0,63.4,24.2,20,1640746976
640,0,63.4,24.2,21,1640747027
647,0,63.4,24.3,20,1640747129
650,0,63.3,24.3,21,1640747180
653,0,63.3,24.3,21,1640747231
659,0,63.3,24.3,21,1640747282
661,0,63.3,24.3,20,1640747336
663,0,63.3,24.3,20,1640747387
652,0,63.2,24.3,20,1640747491
640,0,63.2,24.3,21,1640747545
665,0,63.5,24.4,21,1640747596
683,0,63.6,24.3,20,1640747647
739,0,63.9,24.4,20,1640747697
751,0,64.1,24.3,19,1640747748
778,0,64.4,24.3,21,1640747850
787,0,64.7,24.3,19,1640747901
788,0,64.7,24.3,19,1640747952
804,0,65.0,24.3,19,1640748002
803,0,65.1,24.3,20,1640748053
789,0,64.9,24.3,20,1640748104
776,0,64.8,24.3,19,1640748155
774,0,64.8,24.3,19,1640748206
762,0,64.8,24.3,19,1640748257
757,0,64.9,24.3,19,1640748308
765,0,64.9,24.3,20,1640748359
770,0,64.8,24.3,19,1640748410
756,0,64.9,24.3,19,1640748460
753,0,65.0,24.2,19,1640748511
743,0,65.0,24.3,20,1640748562
736,0,65.3,24.2,19,1640748613
732,0,65.2,24.3,19,1640748664
724,0,65.4,24.2,19,1640748715
735,0,65.5,24.2,19,1640748766
742,0,65.7,24.3,19,1640748816
754,0,65.8,24.2,18,1640748919
749,0,65.8,24.2,19,1640748970
746,0,65.7,24.2,19,1640749021
754,0,65.8,24.3,20,1640749072
756,0,65.9,24.2,18,1640749123
754,0,65.9,24.2,19,1640749174
740,0,65.8,24.3,19,1640749225
